exp_id,conversion_support,tick,opportunities,expected_choice_share,realized_choice_share,cumulative_opportunities,cumulative_expected_choice_share,cumulative_realized_choice_share
Empathy-Hub-Immediate,absent,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Hub-Immediate,absent,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Hub-Immediate,absent,6,45,0.4796882887359266,0.4888888888888889,327,0.5047949736875802,0.5229357798165137
Empathy-Hub-Immediate,absent,7,47,0.5240243091649192,0.5531914893617021,374,0.5072114944561229,0.5267379679144385
Empathy-Hub-Immediate,absent,8,53,0.5190386300439671,0.5471698113207547,427,0.5086794995759255,0.5292740046838408
Empathy-Hub-Immediate,absent,9,65,0.4874482045039793,0.47692307692307695,492,0.5058745520562578,0.5223577235772358
Empathy-Hub-Immediate,absent,10,48,0.5094833792284044,0.3958333333333333,540,0.5061953366937819,0.5111111111111111
Empathy-Hub-Immediate,absent,11,58,0.5430670299861272,0.5172413793103449,598,0.5097715209930396,0.5117056856187291
Empathy-Hub-Immediate,absent,12,55,0.5222074381501758,0.45454545454545453,653,0.5108189565882041,0.5068912710566615
Empathy-Hub-Immediate,absent,13,55,0.4996198105535898,0.4727272727272727,708,0.509948966430148,0.5042372881355932
Empathy-Hub-Immediate,absent,14,45,0.5815827409533157,0.5333333333333333,753,0.5142298692900983,0.5059760956175299
Empathy-Hub-Immediate,absent,15,50,0.4909288923744802,0.6,803,0.5127789989964733,0.5118306351183064
Empathy-Hub-Immediate,absent,16,57,0.4343985130417976,0.42105263157894735,860,0.5075840132994773,0.5058139534883721
Empathy-Hub-Immediate,absent,17,55,0.5625836339138098,0.4727272727272727,915,0.5108900014238361,0.5038251366120219
Empathy-Hub-Immediate,absent,18,60,0.5160220502838097,0.4666666666666667,975,0.5112058198152191,0.5015384615384615
Empathy-Hub-Immediate,absent,19,50,0.5431133996162519,0.5,1025,0.5127622871225865,0.5014634146341463
Empathy-Hub-Immediate,absent,20,51,0.5104646380051838,0.45098039215686275,1076,0.5126533836792896,0.49907063197026025
Empathy-Hub-Immediate,absent,21,52,0.491069888913137,0.40384615384615385,1128,0.511658399878013,0.4946808510638298
Empathy-Hub-Immediate,absent,22,41,0.5253224311180237,0.4634146341463415,1169,0.5121376345066191,0.49358426005132594
Empathy-Hub-Immediate,absent,23,70,0.5102783835697816,0.5142857142857142,1239,0.512032592080809,0.4947538337368846
Empathy-Hub-Immediate,absent,24,46,0.5210271755136493,0.5434782608695652,1285,0.5123545771686772,0.4964980544747082
Empathy-Hub-Immediate,absent,25,56,0.44438794372250806,0.44642857142857145,1341,0.5095162986653323,0.49440715883668906
Empathy-Hub-Immediate,absent,26,58,0.49221721444541033,0.5344827586206896,1399,0.5087991100414899,0.4960686204431737
Empathy-Hub-Immediate,absent,27,49,0.5362066007131993,0.3673469387755102,1448,0.5097265734689166,0.49171270718232046
Empathy-Hub-Immediate,absent,28,47,0.5035196726391867,0.574468085106383,1495,0.5095314401317945,0.494314381270903
Empathy-Hub-Immediate,absent,29,44,0.5247851102475397,0.4772727272727273,1539,0.5099675424612896,0.49382716049382713
Empathy-Hub-Immediate,absent,30,60,0.4875634918677197,0.4666666666666667,1599,0.5091268651407054,0.49280800500312694
Empathy-Hub-Immediate,present,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Hub-Immediate,present,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Hub-Immediate,present,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Hub-Immediate,present,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Hub-Immediate,present,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Hub-Immediate,present,6,45,0.5418806973283341,0.5111111111111111,327,0.513353562025985,0.5259938837920489
Empathy-Hub-Immediate,present,7,47,0.5810187478734696,0.6382978723404256,374,0.5218569409961235,0.5401069518716578
Empathy-Hub-Immediate,present,8,53,0.5779443026449166,0.660377358490566,427,0.5288186041515943,0.5550351288056206
Empathy-Hub-Immediate,present,9,65,0.5439575346398813,0.5384615384615384,492,0.5308186661063476,0.5528455284552846
Empathy-Hub-Immediate,present,10,48,0.5669505499425861,0.4791666666666667,540,0.5340303891140132,0.5462962962962963
Empathy-Hub-Immediate,present,11,58,0.5968672140228752,0.5689655172413793,598,0.5401249306603578,0.5484949832775919
Empathy-Hub-Immediate,present,12,55,0.5801688470643993,0.5454545454545454,653,0.543497695441709,0.5482388973966309
Empathy-Hub-Immediate,present,13,55,0.5619893711863697,0.5272727272727272,708,0.5449341956761106,0.5466101694915254
Empathy-Hub-Immediate,present,14,45,0.640502734847789,0.6,753,0.5506454629572866,0.549800796812749
Empathy-Hub-Immediate,present,15,50,0.5496945448346429,0.6,803,0.5505862526134109,0.5529265255292652
Empathy-Hub-Immediate,present,16,57,0.49219710155697893,0.43859649122807015,860,0.5467162739968799,0.5453488372093023
Empathy-Hub-Immediate,present,17,55,0.6188567622199077,0.5818181818181818,915,0.5510525874966247,0.5475409836065573
Empathy-Hub-Immediate,present,18,60,0.5765611068485524,0.6,975,0.5526223425336665,0.5507692307692308
Empathy-Hub-Immediate,present,19,50,0.6057158152438911,0.6,1025,0.5552122680317262,0.5531707317073171
Empathy-Hub-Immediate,present,20,51,0.5152202825947069,0.45098039215686275,1076,0.553316737123466,0.5483271375464684
Empathy-Hub-Immediate,present,21,52,0.494259891029848,0.40384615384615385,1128,0.5505942584028382,0.5416666666666666
Empathy-Hub-Immediate,present,22,41,0.5319160862795835,0.4634146341463415,1169,0.5499391642565135,0.5389221556886228
Empathy-Hub-Immediate,present,23,70,0.5125037165352717,0.5142857142857142,1239,0.5478241672101156,0.5375302663438256
Empathy-Hub-Immediate,present,24,46,0.523613327039589,0.5434782608695652,1285,0.5469574756553731,0.5377431906614786
Empathy-Hub-Immediate,present,25,56,0.4501228495548368,0.44642857142857145,1341,0.5429136732231359,0.5339299030574198
Empathy-Hub-Immediate,present,26,58,0.49644263585718523,0.5344827586206896,1399,0.5409870683859486,0.5339528234453181
Empathy-Hub-Immediate,present,27,49,0.5404741398239441,0.3673469387755102,1448,0.5409697109967647,0.5283149171270718
Empathy-Hub-Immediate,present,28,47,0.5064149929611013,0.574468085106383,1495,0.53988337537959,0.5297658862876254
Empathy-Hub-Immediate,present,29,44,0.5277605745085491,0.5227272727272727,1539,0.5395367845814576,0.5295646523716699
Empathy-Hub-Immediate,present,30,60,0.492766570560704,0.48333333333333334,1599,0.5377818046932491,0.5278298936835523
Empathy-Hub-Delayed,absent,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Hub-Delayed,absent,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Hub-Delayed,absent,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Hub-Delayed,absent,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Hub-Delayed,absent,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Hub-Delayed,absent,6,45,0.43695988038222194,0.4666666666666667,327,0.49891491749211636,0.5198776758409785
Empathy-Hub-Delayed,absent,7,47,0.4706670630554807,0.48936170212765956,374,0.4953650534318974,0.516042780748663
Empathy-Hub-Delayed,absent,8,53,0.46692634903152574,0.4528301886792453,427,0.4918351908248255,0.5081967213114754
Empathy-Hub-Delayed,absent,9,65,0.4351321783029352,0.47692307692307695,492,0.4843439391705107,0.5040650406504065
Empathy-Hub-Delayed,absent,10,48,0.4923027517333347,0.3958333333333333,540,0.48505138917609514,0.49444444444444446
Empathy-Hub-Delayed,absent,11,58,0.5287619029391774,0.5172413793103449,598,0.48929087044408637,0.49665551839464883
Empathy-Hub-Delayed,absent,12,55,0.5059350141233692,0.43636363636363634,653,0.49069275084586367,0.49157733537519144
Empathy-Hub-Delayed,absent,13,55,0.48441745494337873,0.45454545454545453,708,0.4902052631698231,0.4887005649717514
Empathy-Hub-Delayed,absent,14,45,0.5660528177846683,0.5111111111111111,753,0.4947379855571645,0.4900398406374502
Empathy-Hub-Delayed,absent,15,50,0.47740921025572275,0.6,803,0.4936589833590672,0.49688667496886674
Empathy-Hub-Delayed,absent,16,57,0.41942852696803257,0.38596491228070173,860,0.48873905776105675,0.48953488372093024
Empathy-Hub-Delayed,absent,17,55,0.5459004196547308,0.43636363636363634,915,0.4921749866180536,0.48633879781420764
Empathy-Hub-Delayed,absent,18,60,0.49939246711120594,0.45,975,0.49261913926378603,0.4841025641025641
Empathy-Hub-Delayed,absent,19,50,0.5297529806841287,0.5,1025,0.49443054616233933,0.4848780487804878
Empathy-Hub-Delayed,absent,20,51,0.49695385822441845,0.43137254901960786,1076,0.4945501455258765,0.48234200743494426
Empathy-Hub-Delayed,absent,21,52,0.4783814412125551,0.38461538461538464,1128,0.49380477972419856,0.4778368794326241
Empathy-Hub-Delayed,absent,22,41,0.5100222475299933,0.4146341463414634,1169,0.4943735702973701,0.4756201881950385
Empathy-Hub-Delayed,absent,23,70,0.49467345204021945,0.5,1239,0.49439051276871754,0.47699757869249393
Empathy-Hub-Delayed,absent,24,46,0.5041222143150444,0.5434782608695652,1285,0.49473888496415025,0.4793774319066148
Empathy-Hub-Delayed,absent,25,56,0.429807200946176,0.4107142857142857,1341,0.492027345586815,0.47651006711409394
Empathy-Hub-Delayed,absent,26,58,0.4745808672369122,0.5,1399,0.49130404626994983,0.47748391708363114
Empathy-Hub-Delayed,absent,27,49,0.5211651983883507,0.3673469387755102,1448,0.4923145410584869,0.47375690607734805
Empathy-Hub-Delayed,absent,28,47,0.48791185956116184,0.574468085106383,1495,0.49217612899803587,0.47692307692307695
Empathy-Hub-Delayed,absent,29,44,0.5126510727784176,0.4772727272727273,1539,0.4927615075076764,0.47693307342430147
Empathy-Hub-Delayed,absent,30,60,0.4734803060384676,0.4666666666666667,1599,0.4920380102668055,0.47654784240150094
Empathy-Hub-Delayed,present,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Hub-Delayed,present,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Hub-Delayed,present,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Hub-Delayed,present,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Hub-Delayed,present,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Hub-Delayed,present,6,45,0.498580792628461,0.4888888888888889,327,0.507394859544351,0.5229357798165137
Empathy-Hub-Delayed,present,7,47,0.5280846360064729,0.574468085106383,374,0.5099949116665963,0.5294117647058824
Empathy-Hub-Delayed,present,8,53,0.5266312618314662,0.5660377358490566,427,0.5120598450594256,0.5339578454332553
Empathy-Hub-Delayed,present,9,65,0.4917036875885155,0.47692307692307695,492,0.5093705153122525,0.5264227642276422
Empathy-Hub-Delayed,present,10,48,0.5498633851893772,0.4375,540,0.5129698815235525,0.5185185185185185
Empathy-Hub-Delayed,present,11,58,0.5826979810481682,0.5689655172413793,598,0.5197328075644015,0.5234113712374582
Empathy-Hub-Delayed,present,12,55,0.5655787161967378,0.509090909090909,653,0.5235942546926993,0.5222052067381318
Empathy-Hub-Delayed,present,13,55,0.5470247330907488,0.509090909090909,708,0.5254144189750336,0.5211864406779662
Empathy-Hub-Delayed,present,14,45,0.6252480253291028,0.5333333333333333,753,0.5313805707491812,0.5219123505976095
Empathy-Hub-Delayed,present,15,50,0.5340553768828812,0.6,803,0.5315471215669707,0.526774595267746
Empathy-Hub-Delayed,present,16,57,0.4785393793433768,0.43859649122807015,860,0.5280338177219186,0.5209302325581395
Empathy-Hub-Delayed,present,17,55,0.6038137031211633,0.5272727272727272,915,0.5325888928005618,0.521311475409836
Empathy-Hub-Delayed,present,18,60,0.559586514465454,0.5666666666666667,975,0.5342502849030166,0.5241025641025641
Empathy-Hub-Delayed,present,19,50,0.5913999035060064,0.58,1025,0.5370380711763332,0.526829268292683
Empathy-Hub-Delayed,present,20,51,0.5007171614995359,0.43137254901960786,1076,0.5353165410708344,0.5223048327137546
Empathy-Hub-Delayed,present,21,52,0.4824971113797484,0.38461538461538464,1128,0.5328816028226637,0.5159574468085106
Empathy-Hub-Delayed,present,22,41,0.5136849893353567,0.4146341463414634,1169,0.5322083255318344,0.5124037639007699
Empathy-Hub-Delayed,present,23,70,0.4967741971480793,0.5142857142857142,1239,0.5302063973745601,0.5125100887812752
Empathy-Hub-Delayed,present,24,46,0.5087857760941702,0.5434782608695652,1285,0.5294395891419547,0.5136186770428015
Empathy-Hub-Delayed,present,25,56,0.43185904869113206,0.4107142857142857,1341,0.5253646374154475,0.5093214019388516
Empathy-Hub-Delayed,present,26,58,0.48108241792233086,0.5172413793103449,1399,0.5235287769932883,0.509649749821301
Empathy-Hub-Delayed,present,27,49,0.527362397240372,0.3673469387755102,1448,0.5236585058552407,0.5048342541436464
Empathy-Hub-Delayed,present,28,47,0.4891891281006565,0.574468085106383,1495,0.5225748531766684,0.5070234113712374
Empathy-Hub-Delayed,present,29,44,0.5149738749326598,0.5227272727272727,1539,0.5223575412580613,0.5074723846653671
Empathy-Hub-Delayed,present,30,60,0.47828182450477097,0.4666666666666667,1599,0.5207036682091574,0.5059412132582864
Empathy-Random-Immediate,absent,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Random-Immediate,absent,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Random-Immediate,absent,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Random-Immediate,absent,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Random-Immediate,absent,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Random-Immediate,absent,6,45,0.4509380430483782,0.4666666666666667,327,0.5008385178590186,0.5198776758409785
Empathy-Random-Immediate,absent,7,47,0.4812343292003762,0.5106382978723404,374,0.4983748898725047,0.5187165775401069
Empathy-Random-Immediate,absent,8,53,0.48322458051138767,0.49056603773584906,427,0.49649440650918103,0.5152224824355972
Empathy-Random-Immediate,absent,9,65,0.45582102423049703,0.47692307692307695,492,0.49112089055772884,0.5101626016260162
Empathy-Random-Immediate,absent,10,48,0.469868494346006,0.3333333333333333,540,0.4892317886722424,0.49444444444444446
Empathy-Random-Immediate,absent,11,58,0.5068077492524827,0.4827586206896552,598,0.4909364805010951,0.49331103678929766
Empathy-Random-Immediate,absent,12,55,0.48453124853327373,0.41818181818181815,653,0.4903969892940045,0.4869831546707504
Empathy-Random-Immediate,absent,13,55,0.46309009253039074,0.43636363636363634,708,0.4882756908166051,0.4830508474576271
Empathy-Random-Immediate,absent,14,45,0.5470804443941198,0.5111111111111111,753,0.4917899191180502,0.4847277556440903
Empathy-Random-Immediate,absent,15,50,0.4607676035114581,0.6,803,0.48985826808401584,0.4919053549190536
Empathy-Random-Immediate,absent,16,57,0.39790349899664273,0.3684210526315789,860,0.4837635915282248,0.48372093023255813
Empathy-Random-Immediate,absent,17,55,0.5267014766115024,0.45454545454545453,915,0.4863445572982579,0.4819672131147541
Empathy-Random-Immediate,absent,18,60,0.4834681344713022,0.43333333333333335,975,0.4861675466627529,0.47897435897435897
Empathy-Random-Immediate,absent,19,50,0.5160645926237134,0.48,1025,0.48762593914865343,0.4790243902439024
Empathy-Random-Immediate,absent,20,51,0.47584021652781217,0.43137254901960786,1076,0.48706732218428267,0.4767657992565056
Empathy-Random-Immediate,absent,21,52,0.4584978250132315,0.36538461538461536,1128,0.4857502886267519,0.4716312056737589
Empathy-Random-Immediate,absent,22,41,0.49158094816290976,0.3902439024390244,1169,0.48595478566779765,0.46877673224978617
Empathy-Random-Immediate,absent,23,70,0.478993727209341,0.5,1239,0.4855615055289018,0.4705407586763519
Empathy-Random-Immediate,absent,24,46,0.4856285782999924,0.5217391304347826,1285,0.4855639065775167,0.4723735408560311
Empathy-Random-Immediate,absent,25,56,0.40930002473118204,0.375,1341,0.4823791359709584,0.46830723340790453
Empathy-Random-Immediate,absent,26,58,0.45936607142392627,0.4827586206896552,1399,0.48142505609695707,0.46890636168691924
Empathy-Random-Immediate,absent,27,49,0.506470029127575,0.3469387755102041,1448,0.48227257244951255,0.4647790055248619
Empathy-Random-Immediate,absent,28,47,0.47368937053276283,0.5319148936170213,1495,0.48200273265681204,0.4668896321070234
Empathy-Random-Immediate,absent,29,44,0.4949600340468502,0.4772727272727273,1539,0.4823731818193603,0.46718648473034435
Empathy-Random-Immediate,absent,30,60,0.45489954506767233,0.45,1599,0.4813422761251131,0.466541588492808
Empathy-Random-Immediate,present,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Random-Immediate,present,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Random-Immediate,present,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Random-Immediate,present,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Random-Immediate,present,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Random-Immediate,present,6,45,0.5121467410738993,0.5111111111111111,327,0.5092617331836315,0.5259938837920489
Empathy-Random-Immediate,present,7,47,0.5381029634517306,0.574468085106383,374,0.512886165864382,0.5320855614973262
Empathy-Random-Immediate,present,8,53,0.5419947500478868,0.5849056603773585,427,0.5164991751424283,0.5386416861826698
Empathy-Random-Immediate,present,9,65,0.5118796441304442,0.49230769230769234,492,0.5158888712485685,0.532520325203252
Empathy-Random-Immediate,present,10,48,0.527490759244286,0.4583333333333333,540,0.5169201501815213,0.5259259259259259
Empathy-Random-Immediate,present,11,58,0.5607065233547756,0.5172413793103449,598,0.521166989051168,0.5250836120401338
Empathy-Random-Immediate,present,12,55,0.5436585417993928,0.4909090909090909,653,0.5230613771080629,0.5222052067381318
Empathy-Random-Immediate,present,13,55,0.5249742560400372,0.509090909090909,708,0.5232099764601231,0.5211864406779662
Empathy-Random-Immediate,present,14,45,0.6051796738539663,0.5333333333333333,753,0.528108563953779,0.5219123505976095
Empathy-Random-Immediate,present,15,50,0.518121531152071,0.6,803,0.5274867063696129,0.526774595267746
Empathy-Random-Immediate,present,16,57,0.4552844882591817,0.42105263157894735,860,0.5227012105181077,0.5197674418604651
Empathy-Random-Immediate,present,17,55,0.5841821456057795,0.5454545454545454,915,0.5263967858512465,0.521311475409836
Empathy-Random-Immediate,present,18,60,0.5439478153002714,0.48333333333333334,975,0.5274768492019557,0.518974358974359
Empathy-Random-Immediate,present,19,50,0.5785399593992255,0.58,1025,0.5299677326262127,0.5219512195121951
Empathy-Random-Immediate,present,20,51,0.4810050343823337,0.43137254901960786,1076,0.5276470099399322,0.5176579925650557
Empathy-Random-Immediate,present,21,52,0.46040016896385283,0.36538461538461536,1128,0.52454697826373,0.5106382978723404
Empathy-Random-Immediate,present,22,41,0.49500437646366846,0.3902439024390244,1169,0.5235108391073549,0.5064157399486741
Empathy-Random-Immediate,present,23,70,0.48138401641244133,0.5142857142857142,1239,0.5211307926274162,0.5068603712671509
Empathy-Random-Immediate,present,24,46,0.4893807659296636,0.5217391304347826,1285,0.5199942157962126,0.5073929961089494
Empathy-Random-Immediate,present,25,56,0.4121466041721434,0.375,1341,0.5154905124025155,0.5018642803877703
Empathy-Random-Immediate,present,26,58,0.46558203816618543,0.5,1399,0.5134213976736326,0.5017869907076483
Empathy-Random-Immediate,present,27,49,0.5101201293441452,0.3469387755102041,1448,0.5133096834829248,0.4965469613259669
Empathy-Random-Immediate,present,28,47,0.4764270404444374,0.5531914893617021,1495,0.5121501622636547,0.4983277591973244
Empathy-Random-Immediate,present,29,44,0.49726336872662746,0.5,1539,0.5117245489331614,0.4983755685510071
Empathy-Random-Immediate,present,30,60,0.45901551559414566,0.4666666666666667,1599,0.5097467240423915,0.4971857410881801
Empathy-Random-Delayed,absent,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Random-Delayed,absent,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Random-Delayed,absent,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Random-Delayed,absent,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Random-Delayed,absent,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Random-Delayed,absent,6,45,0.43695988038222194,0.4666666666666667,327,0.49891491749211636,0.5198776758409785
Empathy-Random-Delayed,absent,7,47,0.4706670630554807,0.48936170212765956,374,0.4953650534318974,0.516042780748663
Empathy-Random-Delayed,absent,8,53,0.46692634903152574,0.4528301886792453,427,0.4918351908248255,0.5081967213114754
Empathy-Random-Delayed,absent,9,65,0.4351321783029352,0.47692307692307695,492,0.4843439391705107,0.5040650406504065
Empathy-Random-Delayed,absent,10,48,0.46594283372065637,0.3333333333333333,540,0.48270828535274585,0.4888888888888889
Empathy-Random-Delayed,absent,11,58,0.5042581577199196,0.4827586206896552,598,0.48479840675290653,0.4882943143812709
Empathy-Random-Delayed,absent,12,55,0.48087364134244664,0.41818181818181815,653,0.484467836925073,0.48238897396630936
Empathy-Random-Delayed,absent,13,55,0.4602775188242795,0.43636363636363634,708,0.48258864554718645,0.4788135593220339
Empathy-Random-Delayed,absent,14,45,0.5435305786450529,0.5111111111111111,753,0.48623059374028604,0.4807436918990704
Empathy-Random-Delayed,absent,15,50,0.45710396765236283,0.6,803,0.4844169806588462,0.48816936488169366
Empathy-Random-Delayed,absent,16,57,0.3962540439048212,0.3508771929824561,860,0.47857362322282365,0.4790697674418605
Empathy-Random-Delayed,absent,17,55,0.5225133161468196,0.43636363636363634,915,0.4812148069504955,0.47650273224043715
Empathy-Random-Delayed,absent,18,60,0.4794062564081874,0.43333333333333335,975,0.48110351153250736,0.47384615384615386
Empathy-Random-Delayed,absent,19,50,0.5133100909334078,0.48,1025,0.4826745641862098,0.4741463414634146
Empathy-Random-Delayed,absent,20,51,0.4727233546235979,0.4117647058823529,1076,0.4822028990489484,0.4711895910780669
Empathy-Random-Delayed,absent,21,52,0.45593755896198584,0.36538461538461536,1128,0.48099208549884026,0.46631205673758863
Empathy-Random-Delayed,absent,22,41,0.4866972759905528,0.3902439024390244,1169,0.4811921820002604,0.4636441402908469
Empathy-Random-Delayed,absent,23,70,0.47538233883252506,0.5,1239,0.48086394227326973,0.46569814366424533
Empathy-Random-Delayed,absent,24,46,0.4848097482804879,0.5217391304347826,1285,0.48100519291632965,0.467704280155642
Empathy-Random-Delayed,absent,25,56,0.4071474422545579,0.375,1341,0.4779209020609536,0.4638329604772558
Empathy-Random-Delayed,absent,26,58,0.4551862818572349,0.46551724137931033,1399,0.4769783659838873,0.4639027877055039
Empathy-Random-Delayed,absent,27,49,0.5022991049779224,0.3469387755102041,1448,0.4778352141957021,0.4599447513812155
Empathy-Random-Delayed,absent,28,47,0.4686320077244689,0.5319148936170213,1495,0.4775458826210212,0.46220735785953176
Empathy-Random-Delayed,absent,29,44,0.4935519017784239,0.4772727272727273,1539,0.47800349460472863,0.46263807667316437
Empathy-Random-Delayed,absent,30,60,0.4526224435159308,0.45,1599,0.47705110994848854,0.46216385240775487
Empathy-Random-Delayed,present,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
Empathy-Random-Delayed,present,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
Empathy-Random-Delayed,present,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
Empathy-Random-Delayed,present,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
Empathy-Random-Delayed,present,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
Empathy-Random-Delayed,present,6,45,0.498580792628461,0.4888888888888889,327,0.507394859544351,0.5229357798165137
Empathy-Random-Delayed,present,7,47,0.5280846360064729,0.574468085106383,374,0.5099949116665963,0.5294117647058824
Empathy-Random-Delayed,present,8,53,0.5266312618314662,0.5660377358490566,427,0.5120598450594256,0.5339578454332553
Empathy-Random-Delayed,present,9,65,0.4917036875885155,0.47692307692307695,492,0.5093705153122525,0.5264227642276422
Empathy-Random-Delayed,present,10,48,0.523493378072346,0.4166666666666667,540,0.5106258808909275,0.5166666666666667
Empathy-Random-Delayed,present,11,58,0.5583864150849999,0.5172413793103449,598,0.5152581735050683,0.5167224080267558
Empathy-Random-Delayed,present,12,55,0.540275595889138,0.4909090909090909,653,0.5173653070902503,0.5145482388973966
Empathy-Random-Delayed,present,13,55,0.522430624932251,0.509090909090909,708,0.5177587992954904,0.5141242937853108
Empathy-Random-Delayed,present,14,45,0.6030037020051486,0.5333333333333333,753,0.5228531161904899,0.5152722443559097
Empathy-Random-Delayed,present,15,50,0.513528913048333,0.6,803,0.522272530689733,0.5205479452054794
Empathy-Random-Delayed,present,16,57,0.45355661633511946,0.42105263157894735,860,0.5177181038080899,0.513953488372093
Empathy-Random-Delayed,present,17,55,0.580256365220482,0.509090909090909,915,0.5214772342755015,0.5136612021857924
Empathy-Random-Delayed,present,18,60,0.5400657649274547,0.48333333333333334,975,0.5226211438540832,0.5117948717948718
Empathy-Random-Delayed,present,19,50,0.5760768164453488,0.58,1025,0.525228737639023,0.5151219512195122
Empathy-Random-Delayed,present,20,51,0.4779715905392637,0.4117647058823529,1076,0.5229888542727705,0.5102230483271375
Empathy-Random-Delayed,present,21,52,0.4587985666018151,0.36538461538461536,1128,0.5200297275361662,0.5035460992907801
Empathy-Random-Delayed,present,22,41,0.4901222138188509,0.3902439024390244,1169,0.5189807899293142,0.49957228400342174
Empathy-Random-Delayed,present,23,70,0.47707445419608274,0.5142857142857142,1239,0.516613200339866,0.5004035512510089
Empathy-Random-Delayed,present,24,46,0.48854239374515407,0.5217391304347826,1285,0.5156083309987324,0.5011673151750973
Empathy-Random-Delayed,present,25,56,0.40782757627686494,0.375,1341,0.5111074195412942,0.49589858314690527
Empathy-Random-Delayed,present,26,58,0.4627699357065869,0.4827586206896552,1399,0.5091034352221999,0.49535382416011436
Empathy-Random-Delayed,present,27,49,0.5078047703663882,0.3469387755102041,1448,0.5090594886904769,0.4903314917127072
Empathy-Random-Delayed,present,28,47,0.4713510924113389,0.5531914893617021,1495,0.507874007335882,0.49230769230769234
Empathy-Random-Delayed,present,29,44,0.4958541480681689,0.5,1539,0.5075303596375198,0.49252761533463285
Empathy-Random-Delayed,present,30,60,0.45628760752545794,0.4666666666666667,1599,0.5056075546802192,0.4915572232645403
NoClarification-Control,absent,1,47,0.5271778799780475,0.5319148936170213,47,0.5271778799780475,0.5319148936170213
NoClarification-Control,absent,2,67,0.5285524917699606,0.582089552238806,114,0.5279857658557509,0.5614035087719298
NoClarification-Control,absent,3,63,0.5233352785818742,0.5238095238095238,177,0.5263305076735235,0.5480225988700564
NoClarification-Control,absent,4,50,0.46887765891000255,0.52,227,0.5136756951705453,0.5418502202643172
NoClarification-Control,absent,5,55,0.48868364725469565,0.4727272727272727,282,0.5088013595841208,0.5283687943262412
NoClarification-Control,absent,6,45,0.43695988038222194,0.4666666666666667,327,0.49891491749211636,0.5198776758409785
